35,write,302241463744,16,7
38,read,301149854464,16,7
41,write,259291790848,16,6
42,write,301149854784,16,7
44,read,258200181568,16,6
47,write,216342117888,16,5
48,write,258200181888,16,6
50,read,215250508608,16,5
53,write,173392444928,16,4
54,write,215250508928,16,5
56,read,172300835648,16,4
59,write,130442771968,16,3
60,write,172300835968,16,4
62,read,129351162688,16,3
65,write,87493099008,16,2
66,write,129351163008,16,3
68,read,86401489728,16,2
71,write,44543426048,16,1
72,write,86401490048,16,2
74,read,43451816768,16,1
77,write,397541248,16,0
78,write,43451817088,16,1
80,write,397541184,16,0
83,read,1487813504,16,0
86,write,1487813824,16,0
171,write,301149858112,16,7
174,read,301149855552,16,7
190,write,258200185216,16,6
193,read,258200182656,16,6
209,write,215250512256,16,5
212,read,215250509696,16,5
219,write,172300839296,16,4
222,read,172300836736,16,4
241,write,129351166336,16,3
244,read,129351163776,16,3
258,write,86401493376,16,2
261,read,86401490816,16,2
275,write,43451820416,16,1
278,read,43451817856,16,1
292,write,1487817152,16,0
295,read,1487814592,16,0
309,read,301149855168,16,7
312,write,301149858176,16,7
328,read,258200182272,16,6
331,write,258200185280,16,6
405,read,215250509312,16,5
408,write,215250512320,16,5
424,read,172300836352,16,4
427,write,172300839360,16,4
428,read,301149855168,16,7
431,write,301149858304,16,7
443,read,129351163392,16,3
445,read,258200182272,16,6
446,write,129351166400,16,3
448,write,258200185408,16,6
453,read,86401490432,16,2
456,write,86401493440,16,2
475,read,43451817472,16,1
478,write,43451820480,16,1
500,read,215250509312,16,5
502,read,1487814208,16,0
503,write,215250512448,16,5
505,write,1487817216,16,0
520,write,301149858432,16,7
523,read,301149855168,16,7
531,read,172300836352,16,4
534,write,172300839488,16,4
576,read,129351163392,16,3
579,write,129351166528,16,3
592,write,258200185536,16,6
595,read,86401490432,16,2
596,read,258200182272,16,6
598,write,86401493568,16,2
618,write,215250512576,16,5
621,read,215250509312,16,5
650,write,301149858432,16,7
653,read,301149855168,16,7
660,read,43451817472,16,1
663,write,43451820608,16,1
679,read,1487814208,16,0
682,write,1487817344,16,0
692,write,172300839616,16,4
695,read,172300836352,16,4
728,write,129351166656,16,3
731,read,129351163392,16,3
747,write,86401493696,16,2
750,read,86401490432,16,2
771,write,258200185536,16,6
774,read,258200182272,16,6
790,write,215250512576,16,5
793,read,215250509312,16,5
836,read,301149855232,16,7
839,write,301149858240,16,7
844,write,43451820736,16,1
847,read,43451817472,16,1
854,write,1487817472,16,0
857,read,1487814208,16,0
879,write,172300839616,16,4
882,read,172300836352,16,4
898,write,129351166656,16,3
901,read,129351163392,16,3
910,read,301149855232,16,7
913,write,301149858816,16,7
926,read,258200182336,16,6
929,write,258200185344,16,6
940,write,86401493696,16,2
943,read,86401490432,16,2
979,read,215250509376,16,5
982,write,215250512384,16,5
990,write,301149858240,16,7
1007,read,301149855232,16,7
1029,read,258200182336,16,6
1032,write,258200185920,16,6
1035,write,43451820736,16,1
1038,read,43451817472,16,1
1054,write,1487817472,16,0
1057,read,1487814208,16,0
1058,read,172300836416,16,4
1061,write,172300839424,16,4
1101,read,215250509376,16,5
1104,write,215250512960,16,5
1115,read,129351163456,16,3
1116,write,258200185344,16,6
1118,write,129351166464,16,3
1133,read,258200182336,16,6
1141,read,86401490496,16,2
1144,write,86401493504,16,2
1178,write,301149858240,16,7
1181,read,301149855232,16,7
1212,write,215250512384,16,5
1229,read,215250509376,16,5
1231,read,172300836416,16,4
1234,write,172300840000,16,4
1251,read,129351163456,16,3
1254,write,129351167040,16,3
1257,read,43451817536,16,1
1260,write,43451820544,16,1
1264,write,258200185344,16,6
1267,read,258200182336,16,6
1274,read,1487814272,16,0
1277,write,1487817280,16,0
1322,read,86401490496,16,2
1323,read,301149855296,16,7
1325,write,86401494080,16,2
1326,write,301149858304,16,7
1349,write,172300839424,16,4
1366,read,172300836416,16,4
1375,write,129351166464,16,3
1376,write,215250512384,16,5
1379,read,215250509376,16,5
1392,read,129351163456,16,3
1403,write,301149858240,16,7
1412,read,43451817536,16,1
1415,write,43451821120,16,1
1419,read,258200182400,16,6
1420,read,301149855296,16,7
1422,write,258200185408,16,6
1438,read,1487814272,16,0
1441,write,1487817856,16,0
1458,write,86401493504,16,2
1475,read,86401490496,16,2
1515,write,258200185344,16,6
1528,write,301149858240,16,7
1529,write,172300839424,16,4
1531,read,301149855296,16,7
1532,read,172300836416,16,4
1533,read,258200182400,16,6
1545,read,215250509440,16,5
1548,write,215250512448,16,5
1562,write,43451820544,16,1
1563,write,129351166464,16,3
1566,read,129351163456,16,3
1579,read,43451817536,16,1
1635,write,1487817280,16,0
1652,read,1487814272,16,0
1653,write,215250512384,16,5
1669,read,215250509440,16,5
1678,write,86401493504,16,2
1681,read,86401490496,16,2
1686,read,301149855360,16,7
1689,write,301149858368,16,7
1691,write,258200185344,16,6
1694,read,258200182400,16,6
1729,read,172300836480,16,4
1732,write,172300839488,16,4
1755,read,129351163520,16,3
1758,write,129351166528,16,3
1760,write,301149858240,16,7
1772,write,43451820544,16,1
1775,read,43451817536,16,1
1777,read,301149855360,16,7
1793,write,215250512384,16,5
1796,read,215250509440,16,5
1850,write,172300839424,16,4
1860,write,1487817280,16,0
1863,read,1487814272,16,0
1867,read,172300836480,16,4
1884,write,129351166464,16,3
1886,read,86401490560,16,2
1889,write,86401493568,16,2
1890,write,301149858240,16,7
1893,read,301149855360,16,7
1894,read,258200182464,16,6
1897,write,258200185472,16,6
1901,read,129351163520,16,3
1963,read,215250509504,16,5
1966,write,215250512512,16,5
1983,read,43451817600,16,1
1986,write,43451820608,16,1
2002,write,258200185344,16,6
2009,write,172300839424,16,4
2012,read,172300836480,16,4
2019,read,258200182464,16,6
2039,read,301149855424,16,7
2042,write,301149858304,16,7
2043,write,86401493504,16,2
2060,read,86401490560,16,2
2061,write,129351166464,16,3
2064,read,129351163520,16,3
2073,write,215250512384,16,5
2090,read,1487814336,16,0
2091,read,215250509504,16,5
2093,write,1487817344,16,0
2129,write,43451820544,16,1
2140,read,301149855424,16,7
2143,write,301149858496,16,7
2144,write,258200185344,16,6
2146,read,43451817600,16,1
2147,read,258200182464,16,6
2219,read,172300836544,16,4
2221,write,215250512384,16,5
2222,write,172300839552,16,4
2224,read,215250509504,16,5
2237,read,301149855424,16,7
2250,write,86401493504,16,2
2253,read,86401490560,16,2
2254,read,129351163584,16,3
2257,write,129351166592,16,3
2284,write,1487817280,16,0
2300,read,258200182528,16,6
2301,read,1487814336,16,0
2303,write,258200185408,16,6
2333,write,43451820544,16,1
2334,write,172300839424,16,4
2336,read,43451817600,16,1
2340,write,301149858624,16,7
2351,read,172300836544,16,4
2357,read,301149855424,16,7
2395,write,129351166464,16,3
2408,read,258200182528,16,6
2411,write,258200185600,16,6
2412,read,129351163584,16,3
2413,read,215250509568,16,5
2416,write,215250512448,16,5
2462,read,86401490624,16,2
2465,write,86401493632,16,2
2484,write,1487817280,16,0
2487,read,1487814336,16,0
2488,write,172300839424,16,4
2491,read,172300836544,16,4
2495,write,301149858496,16,7
2513,read,301149855488,16,7
2518,read,258200182528,16,6
2523,read,215250509568,16,5
2526,write,215250512640,16,5
2556,read,43451817664,16,1
2559,write,43451820672,16,1
2560,write,129351166464,16,3
2563,read,129351163584,16,3
2619,write,86401493504,16,2
2620,read,301149858112,16,7
2624,write,258200185728,16,6
2636,read,86401490624,16,2
2641,read,215250509568,16,5
2642,read,258200182528,16,6
2666,read,172300836608,16,4
2669,write,172300839488,16,4
2696,read,301149858240,16,7
2704,write,43451820544,16,1
2707,read,1487814400,16,0
2710,write,1487817408,16,0
2721,read,43451817664,16,1
2750,read,301149855232,16,7
2753,read,301149858240,16,7
2756,read,129351163648,16,3
2759,write,129351166528,16,3
2764,write,215250512768,16,5
2780,write,258200185600,16,6
2781,read,215250509568,16,5
2788,read,172300836608,16,4
2791,write,172300839680,16,4
2798,read,258200182592,16,6
2804,write,86401493504,16,2
2807,read,86401490624,16,2
2833,write,301149855232,16,7
2869,read,301149855296,16,7
2872,read,301149858240,16,7
2880,read,129351163648,16,3
2883,write,129351166720,16,3
2884,write,1487817280,16,0
2896,write,43451820544,16,1
2899,read,43451817664,16,1
2901,read,1487814400,16,0
2919,read,258200185216,16,6
2934,read,172300836608,16,4
2939,write,301149855296,16,7
2947,write,215250512640,16,5
2965,read,215250509632,16,5
2967,read,301149855232,16,7
2970,read,301149858240,16,7
3012,read,86401490688,16,2
3015,write,86401493568,16,2
3030,read,129351163648,16,3
3054,read,258200185344,16,6
3055,write,301149855232,16,7
3081,read,301149858240,16,7
3094,write,1487817280,16,0
3095,read,215250512256,16,5
3097,read,1487814400,16,0
3114,write,172300839808,16,4
3126,write,301149855232,16,7
3127,read,258200182336,16,6
3130,read,258200185344,16,6
3131,read,172300836608,16,4
3140,read,43451817728,16,1
3143,write,43451820608,16,1
3144,read,86401490688,16,2
3147,write,86401493760,16,2
3180,write,129351166848,16,3
3182,read,301149855360,16,7
3185,read,301149858368,16,7
3197,read,129351163648,16,3
3215,read,215250512384,16,5
3257,write,258200182336,16,6
3260,write,301149855360,16,7
3290,read,43451817728,16,1
3293,write,43451820800,16,1
3300,read,301149858624,16,7
3303,read,258200182400,16,6
3306,read,258200185344,16,6
3312,write,172300839680,16,4
3329,read,215250509376,16,5
3330,read,172300836672,16,4
3332,read,215250512384,16,5
3333,read,86401490688,16,2
3335,write,301149855360,16,7
3336,write,86401493760,16,2
3342,read,1487814464,16,0
3345,write,1487817344,16,0
3366,write,258200182400,16,6
3377,read,301149855424,16,7
3380,read,301149858816,16,7
3385,write,129351166720,16,3
3396,read,258200182336,16,6
3399,read,258200185344,16,6
3403,read,129351163712,16,3
3454,read,43451817728,16,1
3457,write,301149855424,16,7
3459,write,215250509376,16,5
3486,read,172300839296,16,4
3498,read,301149855232,16,7
3501,read,301149858368,16,7
3515,read,215250509440,16,5
3518,read,215250512384,16,5
3519,write,258200182336,16,6
3525,write,86401493888,16,2
3542,read,86401490688,16,2
3545,read,258200185344,16,6
3552,read,1487814464,16,0
3555,write,1487817536,16,0
3562,read,129351166336,16,3
3566,write,301149855232,16,7
3593,read,301149855360,16,7
3596,read,172300839424,16,4
3597,write,215250509440,16,5
3620,write,43451820928,16,1
3621,write,258200182336,16,6
3624,read,215250509376,16,5
3627,read,215250512384,16,5
3637,read,43451817728,16,1
3667,read,301149858240,16,7
3670,read,258200182464,16,6
3673,read,258200185472,16,6
3686,read,129351166464,16,3
3707,write,86401493760,16,2
3708,read,172300836416,16,4
3711,read,172300839424,16,4
3725,read,86401490752,16,2
3733,write,258200182464,16,6
3735,read,1487814464,16,0
3738,write,215250509376,16,5
3751,read,301149858304,16,7
3769,read,301149855360,16,7
3771,read,258200185728,16,6
3773,read,215250512384,16,5
3790,read,129351163456,16,3
3793,read,129351166464,16,3
3802,read,301149855424,16,7
3822,write,258200182464,16,6
3832,write,43451820800,16,1
3833,write,172300836416,16,4
3841,write,215250509376,16,5
3850,read,43451817792,16,1
3855,read,301149858496,16,7
3872,read,258200182528,16,6
3875,read,258200185920,16,6
3881,read,172300836480,16,4
3884,read,172300839424,16,4
3889,read,215250509504,16,5
3892,read,215250512512,16,5
3893,read,86401493376,16,2
3919,write,129351163456,16,3
3945,read,301149858432,16,7
3946,write,1487817664,16,0
3963,read,1487814464,16,0
3964,write,258200182528,16,6
3984,read,129351163520,16,3
3987,read,129351166464,16,3
